File,missing_orig,missing_refac,statements_orig,statements_refac,statements_diff,missing_diff,coverage_original,coverage_refactor,covered_lines,Module
SoftLayer/CLI/virt/notifications.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/virt/os_available.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/virt/placementgroup/__init__.py,3,3,33,33,0,0,30,30,0,
SoftLayer/CLI/virt/placementgroup/create.py,0,0,17,17,0,0,17,17,0,
SoftLayer/CLI/virt/placementgroup/create_options.py,0,0,24,24,0,0,24,24,0,
SoftLayer/CLI/virt/placementgroup/delete.py,0,0,34,34,0,0,34,34,0,
SoftLayer/CLI/virt/placementgroup/detail.py,0,0,20,20,0,0,20,20,0,
SoftLayer/CLI/virt/placementgroup/list.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/virt/power.py,0,0,66,66,0,0,66,66,0,
SoftLayer/CLI/virt/ready.py,0,0,16,16,0,0,16,16,0,
SoftLayer/CLI/virt/reload.py,0,0,24,24,0,0,24,24,0,
SoftLayer/CLI/virt/storage.py,0,0,46,46,0,0,46,46,0,
SoftLayer/CLI/virt/upgrade.py,1,1,39,39,0,0,38,38,0,
SoftLayer/CLI/virt/usage.py,0,0,35,35,0,0,35,35,0,
SoftLayer/CLI/vlan/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/vlan/cancel.py,0,0,20,20,0,0,20,20,0,
SoftLayer/CLI/vlan/create.py,0,0,43,43,0,0,43,43,0,
SoftLayer/CLI/vlan/create_options.py,0,0,21,21,0,0,21,21,0,
SoftLayer/CLI/vlan/detail.py,0,0,71,71,0,0,71,71,0,
SoftLayer/CLI/vlan/edit.py,0,0,23,23,0,0,23,23,0,
SoftLayer/CLI/vlan/list.py,0,0,33,33,0,0,33,33,0,
SoftLayer/CLI/vpn/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/vpn/ipsec/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/vpn/ipsec/cancel.py,2,2,22,22,0,0,20,20,0,
SoftLayer/CLI/vpn/ipsec/configure.py,0,0,14,14,0,0,14,14,0,
SoftLayer/CLI/vpn/ipsec/detail.py,0,0,70,70,0,0,70,70,0,
SoftLayer/CLI/vpn/ipsec/list.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/vpn/ipsec/order.py,1,1,20,20,0,0,19,19,0,
SoftLayer/CLI/vpn/ipsec/subnet/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/vpn/ipsec/subnet/add.py,0,0,36,36,0,0,36,36,0,
SoftLayer/CLI/vpn/ipsec/subnet/remove.py,0,0,22,22,0,0,22,22,0,
SoftLayer/CLI/vpn/ipsec/translation/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/CLI/vpn/ipsec/translation/add.py,0,0,14,14,0,0,14,14,0,
SoftLayer/CLI/vpn/ipsec/translation/remove.py,0,0,15,15,0,0,15,15,0,
SoftLayer/CLI/vpn/ipsec/translation/update.py,1,1,17,17,0,0,16,16,0,
SoftLayer/CLI/vpn/ipsec/update.py,0,0,25,25,0,0,25,25,0,
SoftLayer/__init__.py,0,0,12,12,0,0,12,12,0,
SoftLayer/auth.py,9,9,48,48,0,0,39,39,0,
SoftLayer/config.py,6,6,48,48,0,0,42,42,0,
SoftLayer/consts.py,0,0,7,7,0,0,7,7,0,
SoftLayer/decoration.py,0,0,24,24,0,0,24,24,0,
SoftLayer/exceptions.py,6,6,33,33,0,0,27,27,0,
SoftLayer/fixtures/BluePages_Search.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_Account.py,0,0,50,50,0,0,50,50,0,
SoftLayer/fixtures/SoftLayer_Billing_Invoice.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_Billing_Invoice_Item.py,0,0,2,2,0,0,2,2,0,
SoftLayer/fixtures/SoftLayer_Billing_Item.py,0,0,4,4,0,0,4,4,0,
SoftLayer/fixtures/SoftLayer_Billing_Item_Cancellation_Request.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_Billing_Order.py,0,0,2,2,0,0,2,2,0,
SoftLayer/fixtures/SoftLayer_Billing_Order_Quote.py,0,0,6,6,0,0,6,6,0,
SoftLayer/fixtures/SoftLayer_Dns_Domain.py,0,0,6,6,0,0,6,6,0,
SoftLayer/fixtures/SoftLayer_Dns_Domain_ResourceRecord.py,0,0,4,4,0,0,4,4,0,
SoftLayer/fixtures/SoftLayer_Email_Subscription.py,0,0,3,3,0,0,3,3,0,
SoftLayer/fixtures/SoftLayer_Event_Log.py,0,0,2,2,0,0,2,2,0,
SoftLayer/fixtures/SoftLayer_Hardware.py,0,0,4,4,0,0,4,4,0,
SoftLayer/fixtures/SoftLayer_Hardware_Server.py,0,0,40,40,0,0,40,40,0,
SoftLayer/fixtures/SoftLayer_Location.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_Location_Datacenter.py,0,0,2,2,0,0,2,2,0,
SoftLayer/fixtures/SoftLayer_Location_Group.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_Metric_Tracking_Object.py,0,0,2,2,0,0,2,2,0,
SoftLayer/fixtures/SoftLayer_Network_Application_Delivery_Controller.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_Network_Bandwidth_Version1_Allotment.py,0,0,4,4,0,0,4,4,0,
SoftLayer/fixtures/SoftLayer_Network_CdnMarketplace_Configuration_Cache_Purge.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_Network_CdnMarketplace_Configuration_Mapping.py,0,0,5,5,0,0,5,5,0,
SoftLayer/fixtures/SoftLayer_Network_CdnMarketplace_Configuration_Mapping_Path.py,0,0,3,3,0,0,3,3,0,
SoftLayer/fixtures/SoftLayer_Network_CdnMarketplace_Metrics.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_Network_Component.py,0,0,3,3,0,0,3,3,0,
SoftLayer/fixtures/SoftLayer_Network_Component_Firewall.py,0,0,4,4,0,0,4,4,0,
SoftLayer/fixtures/SoftLayer_Network_Firewall_Update_Request.py,0,0,3,3,0,0,3,3,0,
SoftLayer/fixtures/SoftLayer_Network_LBaaS_HealthMonitor.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_Network_LBaaS_L7Pool.py,0,0,2,2,0,0,2,2,0,
SoftLayer/fixtures/SoftLayer_Network_LBaaS_Listener.py,0,0,3,3,0,0,3,3,0,
SoftLayer/fixtures/SoftLayer_Network_LBaaS_LoadBalancer.py,0,0,8,8,0,0,8,8,0,
SoftLayer/fixtures/SoftLayer_Network_LBaaS_Member.py,0,0,2,2,0,0,2,2,0,
SoftLayer/fixtures/SoftLayer_Network_Message_Delivery_Email_Sendgrid.py,0,0,5,5,0,0,5,5,0,
SoftLayer/fixtures/SoftLayer_Network_Pod.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_Network_SecurityGroup.py,0,0,12,12,0,0,12,12,0,
SoftLayer/fixtures/SoftLayer_Network_Service_Vpn_Overrides.py,0,0,2,2,0,0,2,2,0,
SoftLayer/fixtures/SoftLayer_Network_Storage.py,0,0,22,22,0,0,22,22,0,
SoftLayer/fixtures/SoftLayer_Network_Storage_Allowed_Host.py,0,0,6,6,0,0,6,6,0,
SoftLayer/fixtures/SoftLayer_Network_Storage_Hub_Cleversafe_Account.py,0,0,7,7,0,0,7,7,0,
SoftLayer/fixtures/SoftLayer_Network_Subnet.py,0,0,6,6,0,0,6,6,0,
SoftLayer/fixtures/SoftLayer_Network_Subnet_IpAddress.py,0,0,2,2,0,0,2,2,0,
SoftLayer/fixtures/SoftLayer_Network_Subnet_IpAddress_Global.py,0,0,3,3,0,0,3,3,0,
SoftLayer/fixtures/SoftLayer_Network_Vlan.py,0,0,7,7,0,0,7,7,0,
SoftLayer/fixtures/SoftLayer_Network_Vlan_Firewall.py,0,0,4,4,0,0,4,4,0,
SoftLayer/fixtures/SoftLayer_Notification_Occurrence_Event.py,0,0,3,3,0,0,3,3,0,
SoftLayer/fixtures/SoftLayer_Product_Order.py,0,0,10,10,0,0,10,10,0,
SoftLayer/fixtures/SoftLayer_Product_Package.py,0,0,31,31,0,0,31,31,0,
SoftLayer/fixtures/SoftLayer_Product_Package_Preset.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_Provisioning_Hook.py,0,0,2,2,0,0,2,2,0,
SoftLayer/fixtures/SoftLayer_Provisioning_Maintenance_Window.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_Resource_Metadata.py,0,0,8,8,0,0,8,8,0,
SoftLayer/fixtures/SoftLayer_Search.py,0,0,4,4,0,0,4,4,0,
SoftLayer/fixtures/SoftLayer_Security_Certificate.py,0,0,4,4,0,0,4,4,0,
SoftLayer/fixtures/SoftLayer_Security_Ssh_Key.py,0,0,5,5,0,0,5,5,0,
SoftLayer/fixtures/SoftLayer_Software_Component_Password.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_Tag.py,0,0,8,8,0,0,8,8,0,
SoftLayer/fixtures/SoftLayer_Ticket.py,0,0,11,11,0,0,11,11,0,
SoftLayer/fixtures/SoftLayer_Ticket_Subject.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_User_Customer.py,0,0,23,23,0,0,23,23,0,
SoftLayer/fixtures/SoftLayer_User_Customer_Notification_Hardware.py,0,0,3,3,0,0,3,3,0,
SoftLayer/fixtures/SoftLayer_User_Customer_Notification_Virtual_Guest.py,0,0,3,3,0,0,3,3,0,
SoftLayer/fixtures/SoftLayer_User_Permission_Action.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_Virtual_DedicatedHost.py,0,0,5,5,0,0,5,5,0,
SoftLayer/fixtures/SoftLayer_Virtual_Guest.py,0,0,28,28,0,0,28,28,0,
SoftLayer/fixtures/SoftLayer_Virtual_Guest_Block_Device_Template_Group.py,0,0,15,15,0,0,15,15,0,
SoftLayer/fixtures/SoftLayer_Virtual_PlacementGroup.py,0,0,4,4,0,0,4,4,0,
SoftLayer/fixtures/SoftLayer_Virtual_PlacementGroup_Rule.py,0,0,1,1,0,0,1,1,0,
SoftLayer/fixtures/SoftLayer_Virtual_ReservedCapacityGroup.py,0,0,2,2,0,0,2,2,0,
SoftLayer/fixtures/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/managers/__init__.py,0,0,28,28,0,0,28,28,0,
SoftLayer/managers/account.py,1,1,113,113,0,0,112,112,0,
SoftLayer/managers/bandwidth.py,0,0,20,20,0,0,20,20,0,
SoftLayer/managers/block.py,0,0,56,56,0,0,56,56,0,
SoftLayer/managers/cdn.py,21,21,121,121,0,0,100,100,0,
SoftLayer/managers/dedicated_host.py,1,1,160,160,0,0,159,159,0,
SoftLayer/managers/dns.py,0,0,90,90,0,0,90,90,0,
SoftLayer/managers/email.py,0,0,21,21,0,0,21,21,0,
SoftLayer/managers/event_log.py,0,0,30,30,0,0,30,30,0,
SoftLayer/managers/file.py,0,0,43,43,0,0,43,43,0,
SoftLayer/managers/firewall.py,0,0,112,112,0,0,112,112,0,
SoftLayer/managers/hardware.py,25,25,524,524,0,0,499,499,0,
SoftLayer/managers/image.py,0,0,85,85,0,0,85,85,0,
SoftLayer/managers/ipsec.py,0,0,102,102,0,0,102,102,0,
SoftLayer/managers/license.py,16,16,26,26,0,0,10,10,0,
SoftLayer/managers/load_balancer.py,0,0,104,104,0,0,104,104,0,
SoftLayer/managers/metadata.py,3,6,46,46,0,3,43,40,-3,
SoftLayer/managers/network.py,11,11,329,329,0,0,318,318,0,
SoftLayer/managers/object_storage.py,0,0,30,30,0,0,30,30,0,
SoftLayer/managers/ordering.py,1,1,279,279,0,0,278,278,0,
SoftLayer/managers/search.py,8,8,52,52,0,0,44,44,0,
SoftLayer/managers/sshkey.py,0,0,32,32,0,0,32,32,0,
SoftLayer/managers/ssl.py,0,2,18,18,0,2,18,16,-2,
SoftLayer/managers/storage.py,3,3,145,145,0,0,142,142,0,
SoftLayer/managers/storage_utils.py,1,1,413,413,0,0,412,412,0,
SoftLayer/managers/tags.py,0,0,97,97,0,0,97,97,0,
SoftLayer/managers/ticket.py,0,0,44,44,0,0,44,44,0,
SoftLayer/managers/user.py,3,3,200,200,0,0,197,197,0,
SoftLayer/managers/vs.py,12,12,507,507,0,0,495,495,0,
SoftLayer/managers/vs_capacity.py,0,0,77,77,0,0,77,77,0,
SoftLayer/managers/vs_placement.py,0,0,36,36,0,0,36,36,0,
SoftLayer/shell/__init__.py,0,0,0,0,0,0,0,0,0,
SoftLayer/shell/completer.py,37,37,46,46,0,0,9,9,0,
SoftLayer/shell/core.py,44,44,62,62,0,0,18,18,0,
SoftLayer/shell/routes.py,0,0,2,2,0,0,2,2,0,
SoftLayer/transports/__init__.py,0,0,8,8,0,0,8,8,0,
SoftLayer/transports/debug.py,0,0,33,33,0,0,33,33,0,
SoftLayer/transports/fixture.py,0,0,17,17,0,0,17,17,0,
SoftLayer/transports/rest.py,0,0,98,98,0,0,98,98,0,
SoftLayer/transports/timing.py,0,0,18,18,0,0,18,18,0,
SoftLayer/transports/transport.py,1,1,59,59,0,0,58,58,0,
SoftLayer/transports/xmlrpc.py,0,0,72,72,0,0,72,72,0,
SoftLayer/utils.py,21,21,182,182,0,0,161,161,0,
,975,980,16389,16389,0,5,15414,15409,-5,Total
